metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1749397049,1.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_duration,1749397049,104.274700,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_blocked,1749397049,0.529500,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_connecting,1749397049,0.529500,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_tls_handshaking,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_sending,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_waiting,1749397049,102.886300,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_receiving,1749397049,1.388400,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_failed,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
checks,1749397049,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397049,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397049,387.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397049,1106.780800,,,,,,,,,default,,,,,,,
iterations,1749397049,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397049,1.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_duration,1749397049,104.662000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_blocked,1749397049,0.806200,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_connecting,1749397049,0.806200,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_tls_handshaking,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_sending,1749397049,0.066000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_waiting,1749397049,103.440800,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_receiving,1749397049,1.155200,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_failed,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
checks,1749397049,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397049,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397049,387.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397049,1107.670700,,,,,,,,,default,,,,,,,
iterations,1749397049,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397049,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397049,387.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397049,1105.433000,,,,,,,,,default,,,,,,,
iterations,1749397049,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397049,1.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_duration,1749397049,106.154100,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_blocked,1749397049,0.278600,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_connecting,1749397049,0.278600,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_tls_handshaking,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_sending,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_waiting,1749397049,106.154100,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_receiving,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_failed,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
checks,1749397049,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397049,1.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_duration,1749397049,104.477700,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_blocked,1749397049,0.233000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_connecting,1749397049,0.233000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_tls_handshaking,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_sending,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_waiting,1749397049,103.549600,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_receiving,1749397049,0.928100,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_failed,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
checks,1749397049,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397049,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397049,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397049,387.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397049,1107.425800,,,,,,,,,default,,,,,,,
iterations,1749397049,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397049,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397049,384.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397049,1110.242200,,,,,,,,,default,,,,,,,
iterations,1749397049,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397049,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397049,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397049,1108.467900,,,,,,,,,default,,,,,,,
iterations,1749397049,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397049,1.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_duration,1749397049,105.689200,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_blocked,1749397049,0.594800,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_connecting,1749397049,0.594800,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_tls_handshaking,1749397049,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
